	d10_1	d10_2	d10_3	d10_4	d13_1	d13_2	d13_3	d19_1	d19_2	d7_1	d7_2
ENSBTAT00000015090	6.130832322	4.277348059	3.389858948	8.05217845	11.69253388	8.392906368	10.74972751	3.220500611	7.976650691	7.150781394	4.493406123
ENSBTAT00000015092	113.0010637	144.412227	187.480453	101.5273674	52.20382047	85.13981414	34.37784964	186.4197036	76.77124625	149.5868508	154.5161848
ENSBTAT00000015093	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015094	172.6660325	109.6728796	107.0020683	88.96773933	88.69384423	76.46135396	75.24822942	168.7725272	82.96561664	145.8431486	139.5203877
ENSBTAT00000015095	0	0	0	0	0	0.151034678	0	0.167984259	0	0	0
ENSBTAT00000015097	25.88805303	23.20157047	52.58269735	23.66789196	22.11164317	26.90092877	27.30086533	18.63741482	14.27271548	37.83478072	35.43055801
ENSBTAT00000015103	0	0	2.943525687	0	0	0	1.890204033	0.091189118	0	0	0
ENSBTAT00000015104	7.5628911	0	0	0	0.886703614	0	1.243188948	0	0.176721649	11.4857852	18.65429268
ENSBTAT00000015105	12.9159181	2.84443008	20.66396883	12.28008141	7.627655293	14.98012926	13.2105255	3.141054552	10.66379536	22.66673439	19.21583537
ENSBTAT00000015106	2.552843591	0	2.69560714	0	0	0.109211197	0	0.242934434	0	2.326206691	0
ENSBTAT00000015107	16.93111749	0	0	5.896220132	1.654226634	0.724316844	2.783139128	1.007002412	0.791256933	10.28533539	65.62528585
ENSBTAT00000015110	5.844817843	31.27859483	0	10.3226062	11.8780104	7.001191768	8.006432161	23.29113596	13.93070391	0.887654223	1.029754941
ENSBTAT00000015111	0	0	0	1.262118626	0.619668677	0.813981201	0.057919786	1.357993048	1.11150989	0.642142985	0
ENSBTAT00000015112	0	0	2.345431717	7.158243604	5.092736342	3.600354245	4.760127612	0	0.507495826	0	0
ENSBTAT00000015113	0	0	0	0	0.100158253	0	0	0	0	3.892155726	0
ENSBTAT00000015114	0.624442389	0	0	0	0	0	0	0.059423366	0	3.034696038	1.760253687
ENSBTAT00000015116	0	0	0	0	0	0	0	1.364872103	0	0	0
ENSBTAT00000015117	8.960132361	7.893041689	11.65927249	3.070814842	5.758415628	15.3326555	1.7456209	0.3315926	0.372214946	2.419160827	4.91125915
ENSBTAT00000015118	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015120	10.29664037	28.88567393	16.27067878	16.47094434	16.40580097	20.39819056	29.42455644	9.534712172	22.72754194	13.95349575	14.51270726
ENSBTAT00000015122	0	0	0	0	0.159093151	0	0.074351356	0	0	2.472947754	0
ENSBTAT00000015123	1.203082157	43.87585558	18.47800049	36.39057274	51.53178862	16.46979621	77.78669721	11.10534078	16.30516464	7.308497793	1.695696706
ENSBTAT00000015125	1.896187292	1.002218588	1.456166127	0	0.296422114	0.216318133	0	0	0	7.679320738	13.36300487
ENSBTAT00000015131	4.132069438	7.097937874	1.454382859	7.811622244	8.07433924	4.478194065	9.962041036	4.128780357	5.439199272	3.765231683	11.16264445
ENSBTAT00000015135	0	0	0	0	0	0	0.235088046	0	0	0	0
ENSBTAT00000015136	123.8596481	107.125012	194.8463573	85.59542188	83.19965033	108.1585713	96.24757454	85.36476967	79.77526635	107.6194418	85.70058913
ENSBTAT00000015137	0	0	0	0.056372694	0.132852398	0.193901746	0.186263629	0.02695775	0	1.376707241	0.399274584
ENSBTAT00000015139	55.01063016	8.421881568	16.02400235	6.190738893	5.87142044	6.946488933	2.910279447	5.307143397	4.219757362	66.83584605	57.75043554
ENSBTAT00000015140	1.252062601	0	0	0	0	0	0	0	0	2.281813433	1.764732704
ENSBTAT00000015142	163.2944476	72.49898491	114.8116116	161.4658639	191.5096711	195.974178	163.5196861	118.5834455	131.8703203	215.150102	175.9422889
ENSBTAT00000015147	9.719715599	9.632434209	8.863737148	2.175986001	1.139578348	4.158115217	1.065152012	0.462475182	0.454240091	11.80908878	0
ENSBTAT00000015148	3.862544677	1.312409034	0	0	0	0	0	0.052509798	0	2.681626552	1.166593697
ENSBTAT00000015149	0	0.427638899	2.485339172	4.293532258	6.998616273	6.553390138	4.255937609	3.259442446	5.570945376	2.949035941	6.462142613
ENSBTAT00000015152	11.36070654	20.71598838	9.596828191	21.19466884	19.84642292	17.83669424	16.55827219	18.70321709	16.03408529	25.53523743	12.00934983
ENSBTAT00000015153	11.80865387	4.760385424	1.844417865	12.42661926	14.48634221	15.54916911	16.14299938	5.980574421	6.790736933	4.620242941	1.974691751
ENSBTAT00000015155	0	0	0	0	0	0	0.124714243	0.054149306	1.356219873	2.765354701	3.20804835
ENSBTAT00000015156	5.314621029	9.298796823	2.181401939	2.5163637	1.86216015	4.829453372	2.691145237	0.767347089	0.411099971	5.121120204	3.357921559
ENSBTAT00000015158	2.73240501	15.88616174	12.59000829	9.787405799	16.01790482	7.091500986	12.97553295	6.153851851	6.42736066	7.19283346	4.493086228
ENSBTAT00000015160	0.607482225	22.15459868	2.332562407	3.263979002	1.044613486	1.039528804	0.798864009	1.040569159	0.227120046	0	0
ENSBTAT00000015161	28.07318808	10.71627387	18.56438734	14.69049186	9.752334516	12.1876927	8.31780751	25.42880575	10.44716216	34.10786735	16.85305749
ENSBTAT00000015162	0	2.216554463	2.683772088	1.112720114	0.218527098	0.837234136	0.612765007	0.066513654	0.718622019	5.94438329	1.970283957
ENSBTAT00000015165	25.05035793	9.457299042	42.13880015	10.91949339	15.66402238	16.7383038	12.54942734	21.22761084	18.1737331	23.18875615	52.12057827
ENSBTAT00000015166	67.7539174	83.18287511	45.95409271	113.4194366	218.4215858	189.9486239	138.8325754	74.66375164	141.1168993	73.8921615	63.9149577
ENSBTAT00000015167	14.13967248	12.33117655	7.058012112	17.16402751	15.80428162	8.105636236	15.03035086	15.81037192	24.38358851	16.32021159	28.89749803
ENSBTAT00000015168	28.1177487	30.34216776	48.43399227	34.27177952	44.50460441	33.41342585	45.8776188	24.26755931	40.26108379	37.00884073	37.97956884
ENSBTAT00000015169	114.4091524	88.29731358	66.08926821	75.95802986	102.2455018	126.9957689	94.08842773	25.82153098	51.95371042	82.41759877	68.49777311
ENSBTAT00000015172	187.6340039	136.2783299	164.1869804	146.5615474	229.4676246	230.7268562	245.7206222	96.93083916	189.892684	211.4263414	223.0841871
ENSBTAT00000015173	2.352480967	8.703729397	4.215339873	1.248374439	1.961346001	6.172564661	8.93709218	3.134144558	1.612461837	6.66907703	4.42097181
ENSBTAT00000015174	6.573955941	0	11.86381441	7.456785696	8.118639333	3.937293467	11.23852774	5.50521559	5.837303776	27.15617109	22.237754
ENSBTAT00000015175	2.305224286	9.968830975	2.25308839	4.337144159	10.1885002	5.020552232	7.39493579	3.968610229	6.091760081	2.800760781	0
ENSBTAT00000015176	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015183	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015186	7.441370165	5.899638344	9.643315662	6.848802821	6.761534102	5.173080486	2.140623313	15.93310054	16.86656142	2.825307748	6.555198041
ENSBTAT00000015189	24.26088936	7.891045977	23.04990399	15.90725544	26.40227269	20.27869686	25.90500864	18.49937269	25.26351594	17.76122036	24.11169242
ENSBTAT00000015193	4.373872019	27.74141052	38.62723347	31.0855143	20.61008841	13.79306219	14.79039651	55.35827925	52.91248147	9.869024194	15.85234178
ENSBTAT00000015194	21.06037429	22.42169186	21.94933381	31.61200085	26.33816054	24.50631157	23.07937904	28.60213179	28.51464051	23.3943428	13.1456671
ENSBTAT00000015196	19.61703397	36.93766507	36.0927223	25.45578308	46.76625098	40.7721501	47.74274067	28.54651106	23.37789638	26.81320303	26.49737361
ENSBTAT00000015199	25.0795414	18.02767503	11.55581376	31.20909586	22.89611543	23.46092531	27.8503049	17.91560968	25.44161244	20.7200755	17.9099682
ENSBTAT00000015200	45.20892928	16.60987815	20.95777921	23.03985178	18.70249171	30.94476333	8.579396668	7.869850781	4.431703746	58.94620786	33.41424982
ENSBTAT00000015203	5.179585286	0	0	0	0.269900135	0.590890057	0	0.492901181	0.322749538	23.07433794	12.16736759
ENSBTAT00000015204	6.620998928	0	0	4.851051361	1.082076688	2.471980422	1.187302472	0.486871808	0.393813657	5.850374258	8.907852604
ENSBTAT00000015205	12.30151505	22.75662582	0	0	0	0	0	0	0	3.736469497	8.669249409
ENSBTAT00000015206	4.208215291	0.953240282	4.385844282	2.631919537	7.42431465	1.234480144	5.138691518	3.203707123	2.13523366	10.22564651	0.847330425
ENSBTAT00000015208	6.150757527	39.01135855	63.17599495	57.52762991	58.41229329	32.36507961	39.76844895	22.09583573	28.31370756	11.20940849	17.33849882
ENSBTAT00000015210	6.976490594	7.605227187	8.371180993	20.56436925	11.86029924	13.87819315	6.307379991	4.854759966	8.31398235	10.595217	6.145679688
ENSBTAT00000015211	0	0	0.993754398	1.158809113	0.404584029	1.217909487	0.141810179	1.539303489	0.423330262	0.786107981	0.911952601
ENSBTAT00000015212	1.065066238	0	2.453734481	3.10855143	1.10997891	0.972026934	2.567777172	0.405416555	0.232281865	5.17606164	10.5081811
ENSBTAT00000015213	0	0	0	0	0	0.207053688	0.353595545	0	0.075396409	0.490028786	0
ENSBTAT00000015217	0	0	0	1.213563068	4.409135436	0.521777432	6.18175945	0.072541614	1.282498166	3.704632808	10.74422855
ENSBTAT00000015218	0	0	0	1.660929947	5.337654945	0.779045488	8.315084134	0.216618098	2.907731963	3.687494954	10.6945251
ENSBTAT00000015220	32.69258814	19.43940856	10.98391222	21.43949967	25.20494353	24.28471141	17.5062498	78.34319103	48.47456828	26.63063197	18.85046304
ENSBTAT00000015221	11.80473256	12.47864328	4.381598637	8.926675879	11.56437364	9.22483098	8.796767216	9.660941971	8.937232821	11.95192162	14.97447319
ENSBTAT00000015224	12.63043257	70.09527525	12.12433508	28.90454132	40.96997451	27.19674183	53.98099261	22.73671435	37.48209479	21.73945889	62.30733265
ENSBTAT00000015225	4.432978398	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015228	21.74597866	0.733640969	5.862660381	6.90545628	18.58846769	8.867517924	16.73220103	4.84326971	6.443610319	3.372835653	0
ENSBTAT00000015230	0	13.65465822	0	0	0	0.117888461	0	0.032779567	0.064391753	0	0
ENSBTAT00000015231	8.916160402	21.20662752	26.10462255	33.04640122	73.00141479	102.6060843	46.90046458	26.09082806	17.08416017	13.54099931	28.27569456
ENSBTAT00000015235	0	19.65522994	0.413882924	0.107250131	0	0	0	0	0	0	0
ENSBTAT00000015237	0	0	3.194596341	0	0	0	0	0.113105343	0	1.444046182	10.05130366
ENSBTAT00000015238	8.87484052	34.39879311	19.68888349	13.53995297	14.95268384	13.33055074	22.26092995	19.51849164	15.57638429	20.36712832	4.169578874
ENSBTAT00000015241	0	0	1.679444933	0	0	0	0	0	0	0	0
ENSBTAT00000015242	19.02224045	35.48503336	28.57156886	18.92699592	25.45101501	23.16866813	32.98549913	25.28955744	16.62921584	19.03284064	3.942808145
ENSBTAT00000015248	312.9801159	492.3637239	275.6785026	467.3647396	465.7669785	386.0070681	297.0733856	238.1930555	139.4342664	147.7121831	160.9383196
ENSBTAT00000015252	22.29400787	0	0	8.872952627	6.472362462	6.539948205	3.490182564	2.12154877	4.167542584	65.78121056	49.37824906
ENSBTAT00000015255	4.468200701	5.313692424	6.862658071	6.001868312	11.87438052	14.52744454	25.46209009	7.122170293	5.951267028	8.143043625	23.61657047
ENSBTAT00000015257	28.9767009	38.48010339	27.53745741	17.44312665	17.89268028	13.51196145	17.46504311	12.44316966	8.869969832	30.36483124	31.65217304
ENSBTAT00000015258	0	8.900987333	0.94300384	0	0.219384067	0	0	0.033387246	0	1.705055599	0
ENSBTAT00000015259	54.71187554	118.5989225	64.35311515	81.7258078	153.9513409	110.8074792	161.8079093	82.9745893	73.59984108	75.72858656	68.32905938
ENSBTAT00000015260	84.34445105	101.0366121	40.30510244	77.67392007	105.6738808	118.6779669	116.3138001	129.7993666	79.32400253	72.18153147	89.81092913
ENSBTAT00000015261	5.415761345	8.587405969	1.188286509	5.542605852	9.010463235	3.971784582	10.59813691	5.153762343	4.013436183	5.169957794	8.178537179
ENSBTAT00000015263	46.07925372	86.98184737	74.56398492	71.97492158	76.95012323	53.44360127	133.616017	85.22922642	72.6024547	57.76184729	62.36962786
ENSBTAT00000015264	4.832738057	2.089894208	0	0	0	0	0	0	0	0.533781357	0
ENSBTAT00000015267	6.078574456	10.60222221	0	0	0	0.208034177	0	0	0	5.908191422	0
ENSBTAT00000015268	0	12.88300798	0	1.212623778	0.476294356	0.695164773	0	2.319534967	0.474631674	0	0
ENSBTAT00000015272	0	0	0	1.095294967	1.37667183	2.825564871	0.965070615	0.314265853	0.102889954	0	0
ENSBTAT00000015274	11.32077436	4.487646294	3.924250224	10.79475401	17.082751	12.94171009	13.78452037	12.79306547	8.171096319	3.820643039	1.994522951
ENSBTAT00000015277	4.578946191	20.10606883	1.487697283	10.93444648	3.303716757	7.353345485	6.098700541	10.3572757	7.637866672	1.711768417	2.978697005
ENSBTAT00000015278	19.53845651	0	0	0	0	0	0	0	0	6.246970945	0
ENSBTAT00000015279	3.025996187	5.331241346	2.581995969	6.423135993	10.66967702	3.452073788	7.516472432	4.223423849	3.802534278	2.859477852	2.36945662
ENSBTAT00000015281	0	11.16204823	0.270296931	4.482717943	11.00451194	5.78210013	6.788629776	2.679577233	2.697659769	0	0
ENSBTAT00000015282	1.399319202	0.950916723	0.383785405	5.131667169	4.093732091	2.873432453	4.907098849	3.728547626	2.35424252	1.457245873	6.198610181
ENSBTAT00000015283	3.113212949	0	0	2.684608388	2.108920915	1.89417129	1.667926964	1.086288366	2.586534087	5.883790279	7.31325082
ENSBTAT00000015284	0	0	0	0	0.374314056	0	0	0	0	0	0
ENSBTAT00000015285	7.069301657	0.589963834	5.428829558	0.296164446	0.348982405	0.191006049	0	0.424882681	0.904186798	4.972541636	0
ENSBTAT00000015287	0	0	0	0	0	0	0	0	0	19.72691503	36.87013498
ENSBTAT00000015289	0.447938646	0.710265973	0	0	0.070024159	0	0	0	0	0	6.944869805
ENSBTAT00000015290	0	1.11780397	6.767104406	9.048423164	10.634568	7.358612925	10.12027937	3.890953445	7.346829124	13.27570824	18.38178958
ENSBTAT00000015292	35.14718587	0	0	0.699424072	0.549439561	0	0	0	0.219008615	21.35125427	13.21028481
ENSBTAT00000015294	0	10.1328204	0	0	0	0	0	0	0	5.823069345	4.503506187
ENSBTAT00000015295	10.50196038	8.326123656	3.36038337	8.011189013	8.619042997	2.471018669	6.042097285	3.581149529	5.439671523	4.784807537	4.317278496
ENSBTAT00000015296	1.028339816	0	0	0	0	0	0	0	0	16.24212446	23.19046864
ENSBTAT00000015297	2.791833204	0	0	0	0.109108565	1.313787467	0.764869796	0	0.065236609	0.847993077	2.951233842
ENSBTAT00000015298	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015299	0	90.13454682	21.14463612	4.241994371	1.666170509	6.687510213	1.946690275	3.719001687	9.962124742	2.158249529	0
ENSBTAT00000015301	84.96010397	34.80149971	30.71934348	30.71427723	30.43657998	30.04612175	36.31095546	15.09199586	31.30090038	28.38641574	19.95798425
ENSBTAT00000015302	3.388328554	0.596960345	2.457489239	1.123787721	0	0.386542463	0	0	0	4.116691718	2.65317503
ENSBTAT00000015303	0	0	3.211403201	1.664351899	1.089540205	0.715596316	2.13860195	0.994878445	0.846874674	1.693583908	19.64702416
ENSBTAT00000015304	0	0	1.557372128	7.117406441	3.170239503	5.30007792	1.777913905	1.543894293	1.378548047	4.927827886	3.118201361
ENSBTAT00000015305	3.399382399	21.56068175	0.652634041	0	2.391343166	3.199378807	0.745054516	1.617465014	2.382995297	4.130121723	0
ENSBTAT00000015308	5.157867947	0	0	0.615845095	0	0	0	0	0	26.31978513	34.89509196
ENSBTAT00000015310	0.568527559	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015314	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015315	0	5.082913166	0	0.106318534	0	0.274273072	0	0	0.049936818	0	0.753029265
ENSBTAT00000015317	54.29634231	139.9028031	56.4640969	50.87305203	63.30554202	86.52464233	85.28561972	39.61339143	28.01799872	17.8663369	11.16041303
ENSBTAT00000015318	1.690929904	0	0	1.645075327	1.674122831	1.703969896	3.088391787	0.697288612	2.001934422	1.369610812	0
ENSBTAT00000015319	15.31706155	0	24.26046426	34.6718392	17.65903024	28.17648891	43.64222057	16.76247594	24.15912158	39.54551374	8.095797114
ENSBTAT00000015320	0	5.551242767	0.940991025	0	0.218915798	0.299544052	0.153463737	0.066631963	0	0.425354052	0.493447138
ENSBTAT00000015321	3.052485125	2.129652328	1.078303664	2.186784939	2.042333652	2.005800492	2.943704847	0.697155516	2.681904508	4.153693138	1.54884853
ENSBTAT00000015322	0	0	0	1.35372401	0	1.746120964	0.49698913	1.186824271	0.423887643	0	0
ENSBTAT00000015324	1.806832077	2.864971252	3.468865759	1.078671151	0.37660484	0.927559973	3.168077588	0.057314091	0.056293524	1.463488665	5.942202778
ENSBTAT00000015325	7.392459751	0.97681023	4.139476948	3.248655157	1.877896714	3.742303695	2.632875748	1.201784099	0.547007434	4.865011927	2.604844893
ENSBTAT00000015327	24.98283675	40.68422984	14.0001756	29.35901524	23.27437288	20.68216553	36.03520705	29.78205315	32.47037509	30.76338522	22.36458167
ENSBTAT00000015330	41.40315747	10.1000281	36.68690388	14.5769936	17.92346528	15.25987915	25.12931446	12.72929262	7.739721941	15.4779319	0
ENSBTAT00000015331	31.97505718	24.41143976	10.91336058	58.20958942	22.5858669	32.22164012	18.94778534	60.6309972	25.23738268	2.877666038	6.676678246
ENSBTAT00000015332	15.42323768	0	3.416592315	12.74899574	10.20056568	6.496585077	4.160449088	11.29008129	12.80784561	11.5314791	9.197033732
ENSBTAT00000015333	0	1.767719447	1.070164571	3.383223774	4.966896283	3.672354093	5.31444791	2.121806271	3.464690245	2.70896684	0
ENSBTAT00000015335	0	6.08957792	3.244196066	5.617228253	11.43691948	13.01226378	8.922336756	1.370505721	2.907579744	1.39980906	1.082598951
ENSBTAT00000015337	1.764712261	0	0.225866772	2.107051597	4.781733415	3.321769867	2.70744706	4.310307394	0.549812424	0	0.829097373
ENSBTAT00000015339	0	0	0	0.96066656	0.431234974	0.35403714	6.197214141	0.131256096	0.128918877	0	0
ENSBTAT00000015341	6.008318932	7.555884182	7.239291581	11.7090952	12.63132632	10.91964826	11.2614598	8.675060777	11.83199808	10.82396216	4.964285978
ENSBTAT00000015343	5.900251174	15.4851785	6.718474149	8.299967278	8.237617726	7.415749621	8.249588019	6.505439604	8.329300162	8.651738342	9.176464126
ENSBTAT00000015344	1.314615555	7.50418866	0.807641165	3.243922492	1.479655563	1.259765604	3.227043499	0.825672028	0.933843842	4.472183635	5.929275578
ENSBTAT00000015345	0	0	0	0.371258275	0	0	0	0	0	0.56666836	0
ENSBTAT00000015346	0	0	0	0.150761155	0	0	0.498136911	0.288379444	0.283244399	0	0
ENSBTAT00000015348	0.42565796	0	0	0.084705337	0.133082247	0.437033736	0	0.08101317	0.079570604	0.517158408	0.599948056
ENSBTAT00000015350	0	0	0	0	0	0	0	0.031232691	0	0.797512249	0.462591264
ENSBTAT00000015351	6.299150988	0.768318238	11.90743823	0.674973501	0.151494906	1.077916131	1.274406395	0.322776253	0.135869451	7.064521353	11.61022077
ENSBTAT00000015353	32.94129554	76.4837155	84.7000396	45.88690145	73.01339099	83.74886452	169.0220522	39.52048079	31.2843269	41.45180745	28.18931069
ENSBTAT00000015354	6.233546821	7.41308476	5.983770546	21.86323227	26.18864731	7.200156753	15.02851057	13.27281801	14.05608738	8.520215479	2.196484411
ENSBTAT00000015357	49.5155323	44.16380213	46.04610224	36.64278313	33.86482827	47.13184371	69.35420795	42.26085122	31.09509114	34.77971607	47.98075145
ENSBTAT00000015358	892.52309	1092.849409	1423.143717	1259.280888	1246.460708	1093.572503	1132.328526	1395.732775	1241.726645	717.9450129	776.1979494
ENSBTAT00000015359	0	0	0.731465563	0.227454983	0.178679532	1.30393857	0.417524743	0.07251353	0.142444628	0.462899821	0
ENSBTAT00000015362	2.980379177	0.945157082	3.204271072	3.439929414	0.652272283	1.530015139	3.266100582	7.090492451	3.677116183	0	1.680290618
ENSBTAT00000015363	0	0	0	0	0	0	0	0	0.080405261	3.135498878	0
ENSBTAT00000015364	0	0	0	0	0	0	0	0	0	0	0
ENSBTAT00000015368	17.99594679	17.1209724	27.14620043	10.7946641	13.30252311	10.82217918	15.10078362	8.538212456	6.896368468	26.23727797	43.11977763
ENSBTAT00000015371	0	0	0	0.771626242	2.060939566	3.583056729	1.699710657	0.295196925	0.362425605	1.884429061	1.093049571
ENSBTAT00000015372	85.22374578	71.2829327	93.58933229	86.06898516	116.3398718	105.5120611	135.0009265	66.80683786	58.0100196	88.01209812	47.14690305
ENSBTAT00000015373	9.987178499	0	0	0.152879579	0	0	0	0	0	14.00082247	0
ENSBTAT00000015375	2.918076218	0	0	1.451732692	0	0.873851493	0.799456199	0	0	2.659014616	0
ENSBTAT00000015378	34.77460086	27.5698647	20.47379866	30.21775613	23.73785994	22.21579579	42.17324486	32.09953624	22.10207087	22.53324361	47.37964342
ENSBTAT00000015381	46.14635617	6.362708835	0.192596896	9.183060189	2.273929272	6.780779631	1.099354141	27.92353018	20.39392152	43.87780693	61.50660131
ENSBTAT00000015383	0	0	0	0	0	0.77426973	1.652822088	0.287053561	0.140971063	0	0
ENSBTAT00000015385	323.6470032	301.8736078	85.61232961	309.7137218	171.6998627	126.2400995	169.5535364	660.4013975	304.1482146	122.3248942	162.0323997
ENSBTAT00000015386	0.090220132	0	0	0.305212558	0.733392006	0.432279305	0.909597634	0.017171108	0	0.219228133	0.254323415
ENSBTAT00000015387	126.4782454	51.56948253	41.16387367	113.1406185	53.66618965	42.2555099	53.06529959	269.3762266	173.4966414	64.39350124	157.8928167
ENSBTAT00000015388	10.01225473	41.01236507	30.75541379	28.9731752	39.84659603	24.05766661	37.122286	20.60406334	20.23717591	9.123384612	3.527969238
ENSBTAT00000015389	8.333589875	1.20127355	10.47228942	11.45784777	3.197662108	4.278153185	1.328365096	1.009328052	0.283244399	9.204543795	1.067805932
ENSBTAT00000015392	10.99167391	31.3717552	5.064595667	15.3112939	20.27566986	17.86859452	16.46207107	3.765574171	6.986097604	15.58021532	2.582054925
ENSBTAT00000015396	11.60271516	1.672512692	27.13572601	18.26149024	21.60068927	11.91279954	14.33331566	19.97491279	30.06967163	26.91219187	5.946752006
